kode_prop,propinsi,kode_kab_kota,kabupaten_kota,kode_kec,kecamatan,npsn,sekolah,bentuk,status,alamat_jalan,lintang,bujur
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60301445.0,SD INPRES NINDONAK,SD,N,Nindonak,-3.8809,138.2521
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,69886212.0,SMK NEGERI 1 PIRIME,SMK,N,Ekanom,-3.948241,138.513931
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253006.0,Kec. Malagaineri,60302955.0,SD NEGERI WABIRAGI,SD,N,Yegemili,-3.9762,138.0072
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301492.0,SD NEGERI GUNINGGAME,SD,N,Guninggame,-3.9351,138.4128
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253008.0,Kec. Dimba,60303519.0,SD NEGERI KULUGOME,SD,N,Yugwa,-3.8929,138.4378
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301586.0,SMP YPPGI TIOM,SMP,S,Bokon,-3.9257,138.4533
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253004.0,Kec. Balingga,60304537.0,SMPN 1 BALINGGA,SMP,N,BALINGGA,-4.0278654,138.4070839
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60304859.0,SD NEGERI WUROM,SD,N,KWENUKWI,-3.9546,138.103
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60303482.0,SD NEGERI PONOME,SD,N,Kuanem,-3.8947,138.373
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60303637.0,SMP NEGERI 4 PIRIME,SMP,N,Milimbo,-3.911,138.5276
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301510.0,SD YPPGI DOME,SD,S,Dugume,-3.9335,138.2531
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253004.0,Kec. Balingga,60301389.0,SD INPRES BRUME,SD,N,Balingga,-4.0901,138.3632
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253001.0,Kec. Makki,60301387.0,SD INPRES BEAM,SD,N,Gondura,-4.0346,138.5135
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253005.0,Kec. Kuyawage,60301473.0,SD INPRES WANUGA,SD,N,Wanuga,-4.0210411,138.1378185
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253010.0,Kec. Poga,69946168.0,SD Negeri Lugobak,SD,N,Jln.Wamena-Tolikara,-3.8010043,138.4553088
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253006.0,Kec. Malagaineri,60301427.0,SD INPRES MALAGAI,SD,N,Malagai,-3.8784946,138.148433
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253004.0,Kec. Balingga,60301499.0,SD NEGERI TINGGIPURA,SD,N,Tinggipura,-3.968,138.0455
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253005.0,Kec. Kuyawage,60304860.0,SD NEGERI ALEA,SD,N,Alea,-4.0309,138.0417
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301414.0,SD INPRES KONDENAME,SD,N,Name,-3.8785,138.3789
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301465.0,SD INPRES TIOM,SD,N,Bokon,-3.9257,138.4483
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301591.0,SMAN 1 TIOM,SMA,N,JLN. WAMENA TIOM,-3.927,138.4548
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60301526.0,SD YPPGI WIRINGGAMBUT,SD,S,GOLO,-3.9122,138.4468
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60301508.0,SD YPPGI ANYAKROME,SD,S,Melendik,-4.0874,138.5473
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,69938717.0,SD Negeri Yokobak,SD,N,Jalan Raya Tiom-Wamena,-3.9192492,138.2815681
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253004.0,Kec. Balingga,60301575.0,SMP NEGERI 2 BALINGGA,SMP,N,Balim Neri,-4.0364,138.2659
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301574.0,SMP NEGERI 4 TIOM,SMP,N,Yokobak,-4.06,138.4684
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253005.0,Kec. Kuyawage,60301420.0,SD INPRES KUYAWAGE,SD,N,Kuyawage I,-3.9243,138.4365
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253001.0,Kec. Makki,60301423.0,SD INPRES LOKME,SD,N,Lokme,-3.8021227,138.5776335
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253005.0,Kec. Kuyawage,69946983.0,SD Negeri Wamiru,SD,N,Jln.Tiom-Kuyawage,-4.0972912,138.112787
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253009.0,Kec. Gamelia,60300785.0,SMP NEGERI 1 GAMELIA,SMP,N,Ayapoga,-3.882,138.6085
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301559.0,SMP NEGERI 1 TIOM,SMP,N,Bokon,-3.9271,138.4483
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60303659.0,SMAN WIRINGGAMBUT,SMA,N,WIRUNGGAMBUT,-4.0343726,138.5459796
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253001.0,Kec. Makki,69938711.0,SD Negeri Pirambor,SD,N,Jl. Beam-Danime,-3.9145953,138.6548926
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253001.0,Kec. Makki,60303491.0,SD YPPGI LULUGUME,SD,S,Jln.lalugume/wanuga,-3.9403,138.6622
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253002.0,Kec. Pirime,60301467.0,SD INPRES UMBANUME,SD,N,Milimbo,-3.97,138.6132
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253003.0,Kec. Tiom,60301401.0,SD INPRES GIMBUK,SD,N,Gimbuk,-3.8951,138.2514
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253001.0,Kec. Makki,69901832.0,SMA Negeri 2 Makki,SMA,N, Makki,-3.9438,138.6314
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253004.0,Kec. Balingga,60304864.0,SD NEGERI YAMANGGOME,SD,N,Yamanggome,-4.0972,138.3505
250000.0,Prov. Papua,253000.0,Kab. Lanny Jaya,253008.0,Kec. Dimba,60301472.0,SD INPRES WANGGAGOME,SD,N,Wanggogome,-3.8686,138.5645
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60305270.0,SD negeri Witlangko,SD,N,Witlangko,-3.6186,139.1263
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60301515.0,SD YPPGI KOBAKMA,SD,S,Kobagma,-3.5664733,139.2250565
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,69880588.0,SMA NARWASTU INENU ALOM,SMA,S,DESA BINIME,-3.586831,139.018086
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60301398.0,SD INPRES ERAGAYAM,SD,N,Eragayam,-3.5222,139.1835
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60301432.0,SD INPRES MELANGGAMA,SD,N,Ilugwa,-3.736,139.144
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301494.0,SD NEGERI KELILA,SD,N,Kelila,-3.6716,138.7529
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253105.0,Kec. Megambilis,60305276.0,SMP Negeri Taria,SMP,N,Megambilis,-3.6902,138.8163
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60303997.0,SD Negeri Yalkom,SD,N,Yalimo,-3.8253,138.9579
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60303499.0,SD NEGERI LUARIMA,SD,N,Kobagma,-3.5908,139.2858
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60303977.0,SD Negeri Yelonggolo,SD,N,Yelonggolo,-3.744,138.6942
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60301413.0,SD INPRES KOBAKMA,SD,N,Kobagma,-3.6333,139.2312
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253105.0,Kec. Megambilis,60302958.0,SD NEGERI TARIA,SD,N,Megambilis,-3.6865,138.8171
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301497.0,SD NEGERI KIRA,SD,N,Kelila,-3.6951,138.9264
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,69787863.0,SD NEGERI WINIMA,SD,N,Eragayam,-3.7551,139.0557
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301402.0,SD INPRES GUMGAM,SD,N,Kelila,-3.6937,138.8679
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60301491.0,SD NEGERI GADLIBIA,SD,N,Eragayam,-3.6485,138.9782
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60301572.0,SMP NEGERI ILUGUA,SMP,N,Ilugwa,-3.8168,138.9477
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60304907.0,SMP Negeri Satap Ilugwa,SMP,N,Danama,-3.7257,139.0598
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60301516.0,SD YPPGI MOGONIK,SD,S,Eragayam,-3.6924,138.8907
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301514.0,SD YPPGI KELILA,SD,S,Kelila,-3.6479,138.8516
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,69787866.0,SD NEGERI KANGGURU,SD,N,Kelila,-3.6828,139.0683
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253105.0,Kec. Megambilis,60305272.0,SD Negeri Homasam,SD,N,Homasam,-3.6654,138.8855
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253105.0,Kec. Megambilis,60305273.0,SD Negeri Higisam,SD,N,Higisam,-3.7176,138.9111
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,69880589.0,SMA NEGERI ERAGAYAM,SMA,N,DESA ERAGAYAM,-3.769416,138.928391
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60304909.0,SMA NEGERI KOBAKMA,SMA,N,DESA KOBAKMA,-3.756876,139.005264
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60304858.0,SD Negeri Lanume,SD,N,Lanume,-3.642,138.8648
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60301383.0,SD INPRES ANDUAM,SD,N,Kobagma,-3.6785,139.2621
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60304857.0,SD Negeri Kugap,SD,N,Kugap,-3.6662,138.9365
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60302987.0,SMP NEGERI ERAGAYAM,SMP,N,Eragayam,-3.7134,138.9837
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60305274.0,SMP NEGERI 2 SATAP TIKAPURA,SMP,N,Kelila,-3.685,138.8573
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60302988.0,SMP Negeri Kobakma,SMP,N,Kobakma,-3.5296492,139.160695
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60301446.0,SD INPRES NINUGAGAS,SD,N,Kobagma,-3.5702,139.1845
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301573.0,SMP NEGERI KELILA,SMP,N,Kelila,-3.6327,138.8452
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60301394.0,SD INPRES DOGOBAK,SD,N,Kelila,-3.6431,139.2354
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60301411.0,SD INPRES KALARIN,SD,N,Ilugwa,-3.7283,139.1003
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60304512.0,SMAN KELILA,SMA,N,JLN. TOMADJARI KELILA,-3.6636,138.856
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60305269.0,SD Negeri Asbol,SD,N,Pagale,-3.7073,139.0448
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,60301493.0,SD NEGERI ILUGWA,SD,N,Ilugwa,-3.7365,139.0529
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253101.0,Kec. Kobakma,60303501.0,SD NEGERI SARALEMA,SD,N,Kobagma,-3.676,139.0505
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60301478.0,SD INPRES WINAM,SD,N,Eragayam,-3.6089,138.9405
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,69880590.0,SMA NEGERI ILUGUA,SMA,N,DESA ILUGUA,-3.649263,138.871612
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253102.0,Kec. Ilugwa,69787864.0,SD NEGERI MAGA,SD,N,Ilugwa,-3.7474,139.102
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253104.0,Kec. Eragayam,60301483.0,SD INPRES YABENDILI,SD,N,Eragayam,-3.6904,139.2606
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60304571.0,SD Narwastu Inenu Alom,SD,S,Binime,-3.7448,138.6941
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60303625.0,SD Negeri Negeri Tikapura,SD,N,Tikapura,-3.6939,138.8565
250000.0,Prov. Papua,253100.0,Kab. Membramo Tengah,253103.0,Kec. Kelila,60304572.0,SMP NARWASTU INENU ALOM,SMP,S,Kelila,-3.6956,138.8443
250000.0,Prov. Papua,253200.0,Kab. Yalimo,253201.0,Kec. Welarek,60304867.0,SMPN WERENGKIK,SMP,N,DESA MABUALEM,-3.9912,139.5056
250000.0,Prov. Papua,253200.0,Kab. Yalimo,253204.0,Kec. Elelim,60325041.0,SMK NEGERI YALIMO,SMK,N,JL. TRANS WAMENA - TENGON KM 134,-3.701015,139.648521
