kode_prop,propinsi,kode_kab_kota,kabupaten_kota,kode_kec,kecamatan,npsn,sekolah,bentuk,status,alamat_jalan,lintang,bujur
310000,Prov. Kepulauan Riau,316000,Kota Batam,316001,Kec. Belakang Padang,11001651,SD NEGERI 015 BELAKANG PADANG,SD,N,Teluk Sunti,1.0245,103.9587
310000,Prov. Kepulauan Riau,310400,Kab. Lingga,310405,Kec. Lingga Utara,11001523,SMP NEGERI 1 LINGGA UTARA,SMP,N,Jln. Kukang,-0.0534,104.6289
310000,Prov. Kepulauan Riau,310400,Kab. Lingga,310403,Kec. Senayang,11002606,SMP NEGERI 6 SATU ATAP SENAYANG,SMP,N,Tanjung Kelit,0.0182,104.4942
310000,Prov. Kepulauan Riau,310300,Kab. Natuna,310313,Kec. Pulau Tiga,11001358,SD N 007 SETUMUK,SD,N,Setumuk,3.6081,108.1007
310000,Prov. Kepulauan Riau,316000,Kota Batam,316007,Kec. Nongsa,69863920,SMPN 51 Batam,SMP,N,Kav. Senjulung,1.055434,104.12576
120000,Prov. Lampung,126000,Kota Bandar Lampung,126006,Kec. Tanjung Karang Pusat,10807255,SMP MUH. 2 BANDAR LAMPUNG,SMP,S,Jl. Cut Nyak Dien N0. 53,-5.4124,105.2309
120000,Prov. Lampung,121100,Kab. Mesuji,121104,Kec. Mesuji Timur,10808133,SD NEGERI 3 TALANG BATU,SD,N,Talang Batu,-4.1053,105.5729
120000,Prov. Lampung,120200,Kab. Lampung Tengah,120215,Kec. Way Pengubuan,10801768,SD NEGERI 3 BANJAR KERTAHAYU,SD,N,Banjar Kertahayu,-4.8676,105.0768
120000,Prov. Lampung,120500,Kab. Tulang Bawang,120519,Kec. Banjar Margo,10808577,SD NEGERI 1 AGUNG JAYA,SD,N,AGUNG JAYA,-4.211,105.1937
120000,Prov. Lampung,120200,Kab. Lampung Tengah,120222,Kec. Bumi Nabung,10802449,SD NEGERI 2 BUMI NABUNG UTARA,SD,N,Bumi Nabung Utara,-4.6705,105.5406
120000,Prov. Lampung,120200,Kab. Lampung Tengah,120213,Kec. Seputih Surabaya,10802463,SD NEGERI 2 GAYA BARU IV,SD,N,Gaya Baru IV,-4.7214,105.646
120000,Prov. Lampung,120200,Kab. Lampung Tengah,120208,Kec. Terbanggi Besar,10802178,SD NEGERI 1 KARANG ENDAH,SD,N,Jl.dua Karang Endah,-4.9294,105.2447
120000,Prov. Lampung,120700,Kab. Lampung Timur,120718,Kec. Mataram Baru,69795842,SMKS ISLAM ASSYARONIYYAH,SMK,S,Jl. Sukosari Timur No 13 Sukosari Teluk Dalem,-5.2409,105.7485
210000,Prov. Maluku,210700,Kab. Kepulauan Aru,210702,Kec. Aru Tengah,60101852,SD KRISTEN GARDAKAU,SD,S,Desa Gardakau,-6.150125,134.3569
210000,Prov. Maluku,210100,Kab. Maluku Tengah,210118,Kec. Teluk Elpaputih,69937942,SMA NEGERI 3 TELUK ELPAPUTIH,SMA,N,Jl. Trans Seram - Desa Waraka,,
210000,Prov. Maluku,210100,Kab. Maluku Tengah,210108,Kec. Saparua,60100168,SMKN 1 SAPARUA,SMK,N,WAISISIL,-3.5855583,128.6533467
210000,Prov. Maluku,210200,Kab. Maluku Tenggara,210214,Kec. Manyeuw,60100910,SD NASKAT DEBUT,SD,S,Desa Debut,-5.7397,132.6841
210000,Prov. Maluku,216000,Kota Ambon,216001,Kec. Nusaniwe,60102013,SMAN 6 AMBON,SMA,N,JL. AMAN HUSE - AMAHUSU,-3.7195,128.15
210000,Prov. Maluku,210100,Kab. Maluku Tengah,210105,Kec. Amahai,60100270,SD NEGERI YAINUELO,SD,N,Yainuelo,-3.3528,129.023
210000,Prov. Maluku,216000,Kota Ambon,216001,Kec. Nusaniwe,60101956,SD NEGERI 69 AMBON,SD,N,Jln. St. Babullah,-3.6821,128.0699
210000,Prov. Maluku,210300,Kab. Buru,210317,Kec. Batabual,60101009,SD NEGERI 5 BATABUAL,SD,N,Ilath,-3.5751,127.2454
270000,Prov. Maluku Utara,270400,Kab. halmahera Utara,270403,Kec. Kao,60200369,SD INPRES KAO,SD,N,Jalan Olah Raga,1.1944,127.8972
270000,Prov. Maluku Utara,270500,Kab. Halmahera Selatan,270518,Kec. Bacan Timur Selatan,60202388,SD NEGERI 220 HALMAHERA SELATAN,SD,N,Jln. Karyanga,-0.5885,127.5539
270000,Prov. Maluku Utara,270300,Kab. Halmahera Barat,270306,Kec. Jailolo,60200146,SD GMIH TEDENG,SD,S,Jln. Ir. Soekarno,1.1431,127.5243
270000,Prov. Maluku Utara,270300,Kab. Halmahera Barat,270302,Kec. Sahu,60202739,SD NEGERI 19 HALMAHERA BARAT,SD,N,JL. LAKO AKEDIRI,1.1392,127.5434
270000,Prov. Maluku Utara,270600,Kab. Halmahera Timur,270608,Kec. Maba Tengah,60201328,SD NEGERI WAYAMLI,SD,N,JL. SISWA,0.7796,127.7776
270000,Prov. Maluku Utara,270300,Kab. Halmahera Barat,270305,Kec. Jailolo Selatan,60202150,SD NEGERI 38 HALMAHERA BARAT,SD,N,Ratem,0.9251,127.5118
270000,Prov. Maluku Utara,270800,Kab. Kepulauan Morotai,270802,Kec. Morotai Selatan,69905484,SMA NEGERI 5 PULAU MOROTAI,SMA,N,Jln. Siswa Sabatai Tua,2.0593167,128.4171333
270000,Prov. Maluku Utara,276000,Kota Ternate,276003,Kec. Ternate Utara,60200711,SMAS AL KHAIRAAT KOTA TERNATE,SMA,S,JL. DARUL KHAIRAAT,0.8123,127.384
230000,Prov. Nusa Tenggara Barat,230100,Kab. Lombok Barat,230106,Kec. Gunung Sari,50219425,SD-SMP SATU ATAP 1 GUNUNGSARI,SMP,N,Jl.Jurusan Tanjung dusun Wadon,-8.5288,116.1022
230000,Prov. Nusa Tenggara Barat,230200,Kab. Lombok Tengah,230202,Kec. Pujut,50201408,SMP NEGERI 1 PUJUT,SMP,N,Sengkol Pujut,-8.8007,116.2937
230000,Prov. Nusa Tenggara Barat,230200,Kab. Lombok Tengah,230208,Kec. Pringgarata,50201511,SD NEGERI REPOK PIDENDANG,SD,N,REPOK PIDENDANG,-8.569,116.2876
230000,Prov. Nusa Tenggara Barat,230400,Kab. Sumbawa,230405,Kec. Alas,50203323,SMAS MUHAMMADIYAH ALAS,SMA,S,JL. UNDRU NO 15 ALAS,-8.5145,116.9961
230000,Prov. Nusa Tenggara Barat,230600,Kab. Bima,230603,Kec. Woha,50204076,SLB AL MUSLIMUN WOHA,SLB,S,Jalan Anggrek 1 No. 03 Rasabou,-8.6036,118.6886
230000,Prov. Nusa Tenggara Barat,230500,Kab. Dompu,230502,Kec. Dompu,50203594,SD NEGERI 23 DOMPU,SD,N,Palikarawe,-8.6113,118.4394
230000,Prov. Nusa Tenggara Barat,230300,Kab. Lombok Timur,230311,Kec. Labuhan Haji,50202156,SD NEGERI 3 TANJUNG,SD,N,Tanjung,-8.6622,116.5577
230000,Prov. Nusa Tenggara Barat,230300,Kab. Lombok Timur,230309,Kec. Aikmel,50202419,SMAS NW KALIJAGA,SMA,S,DASAN BARU,-8.5936,116.5531
240000,Prov. Nusa Tenggara Timur,241600,Kab. Manggarai Barat,241605,Kec. Macang Pacar,69733779,SMP NEGERI 5 MACANG PACAR,SMP,N,WAKA PAU,-8.4575,120.1735
240000,Prov. Nusa Tenggara Timur,240500,Kab. Belu,240508,Kec. Lamakmen,50301367,SDK FULUR II,SD,S,Fulur,-9.0897,125.1318
240000,Prov. Nusa Tenggara Timur,240500,Kab. Belu,240505,Kec. Tasifeto Barat,50301365,SDK HALITUKU,SD,S,Halituku,-9.141,124.8554
240000,Prov. Nusa Tenggara Timur,241600,Kab. Manggarai Barat,241606,Kec. Boleng,69733790,SMP NEGERI 3 BOLENG,SMP,N,MERAWANG,-8.4128,120.0376
240000,Prov. Nusa Tenggara Timur,241100,Kab. Manggarai,241104,Kec. Satarmese,69932979,SMP Negeri 15 Satarmese,SMP,N,Desa Ulu Belang,-8.6799865,120.4327807
240000,Prov. Nusa Tenggara Timur,242200,KAB. MALAKA,242226,Kec. Sasitamean,50301461,SD INPRES FATUKRO,SD,N,Fatukro,-9.516,124.8636
240000,Prov. Nusa Tenggara Timur,240100,Kab. Kupang,240114,Kec. Kupang Timur,69752275,SD NEGERI KOAT,SD,N,KOAT,-10.156,123.7789
240000,Prov. Nusa Tenggara Timur,240800,Kab. Sikka,240810,Kec. Waigete,50309269,SDN KLAHIT,SD,N,Klahit,-8.6982,122.4977
250000,Prov. Papua,250200,Kab. Biak Numfor,250205,Kec. Biak Kota,60300293,SD NEGERI I BIAK KOTA,SD,N,Jalan Selat Sunda No 10 Biak,-1.1797,136.0844
250000,Prov. Papua,250700,Kab. Merauke,250727,Kec. Jagebob,60300668,SD INPRES JAGEBOB 13,SD,N,Jagebob 13,-7.6182,140.9565
250000,Prov. Papua,251500,Kab. Asmat,251501,Kec. Pantai Kasuari,60304102,SD INPRES SIMSAGAR,SD,N,Kampung Simsagar,-6.4016,138.7015
250000,Prov. Papua,252800,Kab. Memberamo Raya,252806,Kec. Mamberamo Tengah Timur,60304761,SD NEGERI ERRI,SD,N,Kampung Erri,-2.1145,138.2252
250000,Prov. Papua,253400,Kab. Dogiyai,253409,Kec. Kamu Utara,60301846,SD YPPK IDAKEBO,SD,S,Idakebo,-3.9552,136.0634
250000,Prov. Papua,250800,Kab. Jaya Wijaya,250854,Kec. Wamena,60301535,SD YPPK KAMA,SD,S,Wesaput,-4.111,139.142
250000,Prov. Papua,256000,Kota Jayapura,256003,Kec. Jayapura Selatan,60301075,SMP NEGERI 9 JAYAPURA,SMP,N,Jl. Amphibi Hamadi Jayapura,-2.5673,140.71
250000,Prov. Papua,251300,Kab. Boven Digoel,251305,Kec. Woropko,60302144,SMP NEGERI 1 WAROPKO,SMP,N,Waropko,-5.6023,140.8582
320000,Prov. Papua Barat,320600,Kab. Sorong Selatan,320602,Kec. Kokoda,69940402,SD NEGERI NO. 19 KOREWATARA,SD,N,Kampung Korewatara Distrik Kokoda,-2.2308585,132.3595459
320000,Prov. Papua Barat,320500,Kab. Manokwari,320514,Kec. Manokwari Timur,60402105,SD YPK 19 FIRDAUS AROWI,SD,S,Kampung Arowi 2,-0.874,134.1278
320000,Prov. Papua Barat,320500,Kab. Manokwari,320523,Kec. Masni,69786537,SD NEGERI WARIKON,SD,N,KAMPUNG WARIKON,-1.0783382,133.6605362
320000,Prov. Papua Barat,320200,Kab. Kaimana,320202,Kec. Teluk Arguni Atas,60401576,SD INPRES SKARIWARA,SD,N,Kampung Tugumawa,-3.068602,133.7203
320000,Prov. Papua Barat,320100,Kab. Fak-Fak,320103,Kec. Fak-fak,60401099,SMP YPK FAKFAK,SMP,S,Jl/d.i.panjaitan,-2.9281,132.307
320000,Prov. Papua Barat,321000,Kab. Maybrat,321091,Kec. Aifat Timur Tengah,60403828,SMP NEGERI 1 AIFAT TIMUR,SMP,N,Kampung Ayata,-1.272,132.523
320000,Prov. Papua Barat,320800,Kab. Raja Ampat,320814,Kec. Warwarbomi,60401845,SD YPK EDEN WARKORI/BONI,SD,S,Kampung  Warkori,-0.0347,131.0776
320000,Prov. Papua Barat,321000,Kab. Maybrat,321012,Kec. Aitinyo Tengah,60403819,SD YPK PERSIAPAN SABUN,SD,S,Kampung Sabun,-1.3272,132.5875
90000,Prov. Riau,90100,Kab. Kampar,90112,Kec. Tapung Hilir,10494919,SD NEGERI 001 SEKIJANG,SD,N,Desa Sekijang,0.4756,101.097
90000,Prov. Riau,90400,Kab. Indragiri Hulu,90401,Kec. Peranap,10401540,SMP NEGERI 3 PERANAP,SMP,N,Jl. Poros N0 09 Pandan wangi Peranap Indragiri Hulu Riau,-0.5063,101.9964
90000,Prov. Riau,91400,Kab. Kuantan Singingi,91410,Kec. Singingi Hilir,10403871,SD NEGERI 006 SUNGAI BULUH,SD,N,Jl.Pendidikan No.1,-0.2689,101.4188
90000,Prov. Riau,91400,Kab. Kuantan Singingi,91402,Kec. Kuantan Tengah,10403823,SD NEGERI 013 PINTU GOBANG KARI,SD,N,Jl. Utama Dusun Manggis,-0.6969,101.6153
90000,Prov. Riau,91100,Kab. Siak,91109,Kec. Kandis,10404882,SD NEGERI 04 SAM-SAM,SD,N,Perkebunan Sungai Rokan,0.8921,101.2414
90000,Prov. Riau,90100,Kab. Kampar,90118,Kec. Kampar Timur,10400250,SMP NEGERI 1 KAMPAR TIMUR,SMP,N,Jl Raya Pekan Baru Bangkinang,0.1873,101.2757
90000,Prov. Riau,91000,Kab. Rokan Hilir,91005,Kec. Bagan Sinembah,10405478,SD SWASTA SUNGAI DUA,SD,S,Jl. Sungai Dua Km. 37 RT.01/02,1.6896,100.5935
90000,Prov. Riau,90900,Kab. Rokan Hulu,90904,Kec. Tambusai,10405774,SD SWASTA HUTA BARU SEI KAPORO,SD,S,SEI KAPORO,0.9937,100.2682
330000,Prov. Sulawesi Barat,330400,Kab. Mamasa,330401,Kec. Sumarorong,40601021,SD NEGERI 010 KABANIRAN,SD,N,Kabaniran,-3.1702,119.39
330000,Prov. Sulawesi Barat,330600,KAB. MAMUJU TENGAH,330604,KEC. TOBADAK,40604707,SD NEGERI KECIL TANETE BAHA,SD,N,Jalan Tanete baha,-2.0686,119.4617
330000,Prov. Sulawesi Barat,330300,Kab. Polewali Mandar,330305,Kec. Polewali,40600865,SD NEGERI 001 POLEWALI,SD,N,Jl.ahmad Yani No.102,-3.435,119.35
330000,Prov. Sulawesi Barat,330100,Kab. Mamuju,330106,Kec. Tapalang Barat,40604314,SD Negeri Suri,SD,N,SURI,-2.7202,118.8524
330000,Prov. Sulawesi Barat,330300,Kab. Polewali Mandar,330303,Kec. Campalagian,40600937,SD NEGERI 040 PALLUDAI,SD,N,PALLUDAI,-3.4635,119.1912
330000,Prov. Sulawesi Barat,330200,Kab. Mamuju Utara,330207,Kec. Bulu Taba,40601855,SMAN 1 BULUTABA,SMA,N,JL. SULTAN HASANUDDIN,-1.4752,119.4189
330000,Prov. Sulawesi Barat,330300,Kab. Polewali Mandar,330304,Kec. Wonomulyo,40600907,SD NEGERI 005 SIDODADI,SD,N,Jl.veteran No. 57,-3.4079,119.2087
330000,Prov. Sulawesi Barat,330200,Kab. Mamuju Utara,330211,Kec. Bambaira,40601727,SDN BARUGA,SD,N,BARUGA,-0.9692,119.5256
190000,Prov. Sulawesi Selatan,196200,Kota Palopo,196201,Kec. Wara,40307825,SMKS HANDAYANI UTAMA PALOPO,SMK,S,ANGGREK UJUNG BLOK BB/CC,-3.0112,120.2006
190000,Prov. Sulawesi Selatan,191800,Kab. Tana Toraja,191805,Kec. Saluputti,40306368,SD NEGERI 349 BATU MESSILA,SD,N,Salutandung,-3.0337,119.7382
190000,Prov. Sulawesi Selatan,191400,Kab. Pinrang,191405,Kec. Patampanua,40305200,SD NEGERI 115 PATAMPANUA,SD,N,Sengae,-3.7335,119.6269
190000,Prov. Sulawesi Selatan,191800,Kab. Tana Toraja,191801,Kec. Bonggakaradeng,40309802,SMP NEGERI 2 BONGGAKARADENG,SMP,N,Buakayu,-3.1993,119.7231
190000,Prov. Sulawesi Selatan,190900,Kab. Soppeng,190901,Kec. Marioriwawo,40303905,SD NEGERI 154 SEKKANG,SD,N,Takalala,-4.4576,119.9867
190000,Prov. Sulawesi Selatan,191800,Kab. Tana Toraja,191801,Kec. Bonggakaradeng,40306360,SD NEGERI 303 LIMBONGDEATA,SD,N,Mappa,-3.2789,119.6376
190000,Prov. Sulawesi Selatan,190700,Kab. Bone,190716,Kec. Ulaweng,40310411,SD INPRES 12/79 TADANG PALIE,SD,N,Awoe,-4.4747,120.1105
190000,Prov. Sulawesi Selatan,190300,Kab. Gowa,190307,Kec. Tinggi Moncong,40314510,SD INPRES PALLANGGA,SD,N,JL.KR.NUMPA NO.56 PALANGGA KECAMATAN TINGGIMONCONG,-5.2706,119.857
180000,Prov. Sulawesi Tengah,180200,Kab. Donggala,180220,Kec. Rio Pakava,69758293,SDN 21 RIO PAKAVA,SD,N,Palu-Lalundu,-1.336542,119.5512
180000,Prov. Sulawesi Tengah,180900,Kab. Tojo Una-Una,180903,Kec. Ampana Tete,40203388,SD NEGERI 1 TETE,SD,N,Jl. Trans Sulawesi,-0.8798,121.652
180000,Prov. Sulawesi Tengah,180100,Kab. Banggai Kepulauan,180104,Kec. Tinangkung,40200192,SMP NEGERI 2 TINANGKUNG,SMP,N,JLN. UNTAD. NO. 25 BULUNGKOBIT,-1.2444,123.2903
180000,Prov. Sulawesi Tengah,180800,Kab. Parigi Moutong,180821,Kec. Balinggi,40203007,SD NEGERI MALAKOSA,SD,N,Desa Malakosa,-0.9684,120.3999
180000,Prov. Sulawesi Tengah,180600,Kab. Tolitoli,180606,Kec. Tolitoli Utara,40202417,SD NEGERI 2 SALUMPAGA,SD,N,Desa Salumpaga,1.3378,120.9799
180000,Prov. Sulawesi Tengah,180400,Kab. Banggai,180406,Kec. Pagimana,40201509,SD INPRES LAMBULI,SD,N,Desa Lambuli,-0.8064,122.5256
180000,Prov. Sulawesi Tengah,180300,Kab. Poso,180305,Kec. Poso Pesisir,40201153,SD NEGERI SAATU,SD,N,Desa Saatu,-1.3986,120.6318
180000,Prov. Sulawesi Tengah,181000,Kab. Sigi,181008,Kec. Dolo Selatan,40200549,SD NEGERI 1 BANGGA,SD,N,Jl. Palu Bangga,-1.2342,119.9231
200000,Prov. Sulawesi Tenggara,200100,Kab. Konawe,200143,Kec. Konawe,40400508,SD NEGERI 1 TAWANGA,SD,N,Jl. Lahasa,-3.8698,122.2146
200000,Prov. Sulawesi Tenggara,200500,Kab. Konawe Selatan,200521,Kec. Benua,40401825,SD NEGERI 6 BENUA,SD,N,Puosu,-4.2385,122.1165
200000,Prov. Sulawesi Tenggara,201400,Kab. Buton Selatan,201401,Kec. Batauga,69728754,SD NEGERI 3 BUSOA,SD,N,Lingkungan Batauga,-5.5876,122.5922
200000,Prov. Sulawesi Tenggara,200600,Kab. Wakatobi,200604,Kec. Wangi-Wangi,40402276,SD NEGERI POOKAMBUA,SD,N,JLN.POROS POOKAMBUA TEEMONGKONA,-5.2964,123.5793
200000,Prov. Sulawesi Tenggara,200100,Kab. Konawe,200109,Kec. Sampara,40405684,SMPN SATU ATAP 3 SAMPARA,SMP,N,Desa Andepali,-3.9997925,122.3989354
200000,Prov. Sulawesi Tenggara,201300,Kab. Muna Barat,201310,Kec. Tiworo Kepulauan,40400685,SMPN 1 TIKEP,SMP,N,Tiworo,-4.7926883,122.43308
200000,Prov. Sulawesi Tenggara,200700,Kab. Bombana,200717,Kec. Kep. Masaloka Raya,40404017,SMP NEGERI 17 KEP. MASALOKA RAYA,SMP,N,Jln. Poros Masaloka Timur,-4.8192,122.1372
200000,Prov. Sulawesi Tenggara,200200,Kab. Muna,200202,Kec. Parigi,40405134,SMP NEGERI SATAP 1 PARIGI,SMP,N,DESA WAPUALE,-5.1232,122.4505
170000,Prov. Sulawesi Utara,170400,Kab. Kepulauan Talaud,170418,Kec. Essang Selatan,40103538,SMA NEGERI 1 SAMBUARA,SMA,N,Jl. Raya Sambuara Ensem,4.3586,126.6921
170000,Prov. Sulawesi Utara,170200,Kab. Minahasa,170234,Kec. Tombulu,40104902,SMAN 1 TOMBULU,SMA,N,JL. KEMBES SATU TOMBULU,1.3942,124.8591
170000,Prov. Sulawesi Utara,170500,Kab. Minahasa Selatan,170509,Kec. Amurang,40103904,SMA NEGERI 1 AMURANG,SMA,N,"JL. TRANS SULAWESI, KEL. BITUNG, KEC. AMURANG",0.8978,124.5082
170000,Prov. Sulawesi Utara,171000,Kab. Minahasa Tenggara,171002,Kec. Pusomaen,40103493,SMP NEGERI 1 PUSOMAEN,SMP,N,PUSOMAEN,1.0049,124.8909
170000,Prov. Sulawesi Utara,170100,Kab. Bolaang Mongondaw,170111,Kec. Lolak,40100499,SD NEGERI 1 MOTABANG,SD,N,Motabang,0.8773,124.0039
170000,Prov. Sulawesi Utara,170100,Kab. Bolaang Mongondaw,170133,Kec. Bolaang Timur,40100243,SD NEGERI BANTIK,SD,N,Bantik,0.9415,124.1626
170000,Prov. Sulawesi Utara,170400,Kab. Kepulauan Talaud,170417,Kec. Pulutan,40101804,SD KRISTEN BAITANI PULUTAN,SD,S,Pulutan,4.1484,126.795
170000,Prov. Sulawesi Utara,170400,Kab. Kepulauan Talaud,170408,Kec. Gemeh,40101771,SMP NEGERI 3 GEMEH,SMP,N,Bannada,4.4637,126.8553
80000,Prov. Sumatera Barat,80100,Kab. Agam,80108,Kec. Baso,10300100,SD NEGERI 21 KOTO TUO BASO,SD,N,Koto Tuo Baso,-0.3403,100.3549
80000,Prov. Sumatera Barat,80100,Kab. Agam,80101,Kec. Tanjung Mutiara,10300208,SD NEGERI 17 BUKIK MALINTANG,SD,N,Bukik Malintang,-0.2807,99.8088
80000,Prov. Sumatera Barat,80800,Kab. Sijunjung,80805,Kec. Kamang Baru,10302804,SMAN 6 SIJUNJUNG,SMA,N,JL. LINTAS KILIRAN JAO TELUK KUANTAN KM 10,-0.822,101.3885
80000,Prov. Sumatera Barat,80100,Kab. Agam,80114,Kec. Candung,10300433,SD NEGERI 01 TIGO ALUA,SD,N,Tigo Alua,-0.3101,100.459
80000,Prov. Sumatera Barat,80200,Kab. Pasaman,80219,Kec. Rao Selatan,10307598,SMKN 1 RAO SELATAN,SMK,N,JL. MEDAN PADANG,0.4883,100.0404
80000,Prov. Sumatera Barat,80600,Kab. Pesisir Selatan,80605,Kec. Ranah Pesisir,10301839,SDN 29 KOTO PANJANG,SD,N,Jl. Raya Padang-sei Penuh,-1.7588,100.7623
80000,Prov. Sumatera Barat,80200,Kab. Pasaman,80214,Kec. Mapat Tunggul,10308293,SMP NEGERI 4 MAPAT TUNGGUL,SMP,N,Lubuk Gadang,0.3506,100.3455
80000,Prov. Sumatera Barat,80500,Kab. Padang Pariaman,80517,Kec. 2 x 11 Kayu Tanam,10307009,SD N 04 2 X 11 KAYU TANAM,SD,N,Ps. Karmabie Guguk,-0.5257,100.3375
110000,Prov. Sumatera Selatan,116000,Kota Palembang,116013,Kec. Bukit Kecil,10603517,SD NEGERI 160 PALEMBANG,SD,N,Jl. Radial,-2.9827,104.7506
110000,Prov. Sumatera Selatan,110500,Kab. Lahat,110519,Kec. Kikim Selatan,10644027,SDN 14 KIKIM SELATAN,SD,N,Desa Pandan Arang,-3.7625,103.2243
110000,Prov. Sumatera Selatan,111000,Kab. Ogan Ilir,111005,Kec. Pemulutan,10605849,SD NEGERI 20 PEMULUTAN,SD,N,Desa Sembadak,-3.0986,104.7711
110000,Prov. Sumatera Selatan,110400,Kab. Muara Enim,110405,Kec. Gunung Megang,10645925,SDN 11 Gunung Megang,SD,N,Jalan Makmur,-3.4975,103.9344
110000,Prov. Sumatera Selatan,110700,Kab. Banyuasin,110703,Kec. Banyuasin III,10602882,SDN 37 BANYUASIN III,SD,N,Jalan Buyut Imad,-2.9488,104.334
110000,Prov. Sumatera Selatan,110800,Kab. Ogan Komering Ulu Timur,110814,Kec. Semendawai Barat,10606100,SD NEGERI 01 KANGKUNG,SD,N,Jl. Kabupaten RT 02 RW 02 Desa Kangkung,-3.8072,104.6137
110000,Prov. Sumatera Selatan,110800,Kab. Ogan Komering Ulu Timur,110818,Kec. Belitang Madang Raya,10606213,SD NEGERI 02 JAYA NEGARA,SD,N,Tanah Merah,-4.063,104.5711
110000,Prov. Sumatera Selatan,110900,Kab. Ogan Komering Ulu Selatan,110918,Kec. Tiga Dihaji,10610025,SD NEGERI SUKA BUMI,SD,N,Desa Sukabumi,-4.6056,103.8913
70000,Prov. Sumatera Utara,72100,Kab. Serdang Bedagai,72102,Kec. Dolok Masihul,10209136,SD NEGERI NO 106865 BANDAR PAMAH,SD,N,Bandar Pamah,3.3571,99.2689
70000,Prov. Sumatera Utara,72100,Kab. Serdang Bedagai,72108,Kec. Teluk Mengkudu,10209181,SD NEGERI NO 105407 PEM KEDAH,SD,N,Pem Kedah Dusun Tiga,3.5438333,99.1683117
70000,Prov. Sumatera Utara,72300,Kab. Padang Lawas utara,72301,Kec. Padang Bolak Julu,10207037,SMPN 1 PADANG BOLAK JULU,SMP,N,Jalan Gunungtua-Padangsidimpuan km.18 Sipupus,1.4066,99.5171
70000,Prov. Sumatera Utara,76300,Kota Pematangsiantar,76302,Kec. Siantar Selatan,10211682,SMAS MARIA GORETTI,SMA,S,JL. BAHAGIA NO. 1,2.9488,99.061
70000,Prov. Sumatera Utara,72400,Kab. Padang Lawas,72403,Kec. Barumun Tengah,10207495,SD NEGERI 0201 PASAR BINANGA,SD,N,Binanga,1.4037,99.7769
70000,Prov. Sumatera Utara,70400,Kab. Simalungun,70423,Kec. Gunung Malela,10259624,SD NEGERI NO 091267 AFD K LARAS,SD,N,Afd K Laras,3.0364,99.2442
70000,Prov. Sumatera Utara,70600,Kab. Asahan,70607,Kec. Air Batu,10203984,SDN 014668 Air Genting,SD,N,Air Genting Dusun V,2.8667,99.6181
70000,Prov. Sumatera Utara,70400,Kab. Simalungun,70430,Kec. Pematang Sidamanik,10202212,SD No. 096770 Pem. Sidamanik,SD,N,Manik Huluan,2.9468,98.5571
170000,Prov. Sulawesi Utara,176000,Kota Manado,176004,Kec. Mapanget,40102813,SD GMIM MAPANGET BARAT,SD,S,LINGKUNGAN TIGA,1.5469,124.9194
180000,Prov. Sulawesi Tengah,180600,Kab. Tolitoli,180602,Kec. Dampal Utara,40202261,SMP NEGERI 2 DAMPAL UTARA,SMP,N,Jl. Hi. Tunggala No. 01,0.9457,120.3346
110000,Prov. Sumatera Selatan,110400,Kab. Muara Enim,110405,Kec. Gunung Megang,10645925,SDN 11 Gunung Megang,SD,N,Jalan Makmur,-3.4975,103.9344
130000,Prov. Kalimantan Barat,131300,Kab. Kuburaya,131304,Kec. Sungai Ambawang,30101648,SD NEGERI 05 SUNGAI AMBAWANG,SD,N,Jl. Bengkarek,-0.1472,109.5545
140000,Prov. Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140508,Kec. Pangkalan Banteng,30204702,SDS HARAPAN SEJAHTERA,SD,S,PT. GSDI Desa Sungai Bengkuang,-2.3293,111.8834
140000,Prov. Kalimantan Tengah,140200,Kab. Barito Selatan,140212,Kec. Gunung Bintang Awai,30200744,SD NEGERI KAYUMBAN,SD,N,Kayumban,-1.546,115.0187
110000,Prov. Sumatera Selatan,110700,Kab. Banyuasin,110701,Kec. Rantau Bayur,10602510,SDN 9 RANTAU BAYUR,SD,N,JALAN RAYA DARAT,-3.0477,104.2902
110000,Prov. Sumatera Selatan,110200,Kab. Ogan Komering Ilir,110221,Kec. Lempuing Jaya,10608930,SMAN 1 LEMPUING JAYA,SMA,N,JL. LINTAS TIMUR KM. 127,-3.7851,104.8954
190000,Prov. Sulawesi Selatan,190400,Kab. Takalar,190401,Kec. Mangarabombang,40308486,SD NEGERI NO 185 INPRES SALAMBU,SD,N,Salambu,-5.5837,119.4334
140000,Prov. Kalimantan Tengah,141000,Kab. Gunung Mas,141001,Kec. Tewah,30205262,SMP NEGERI 3 TEWAH,SMP,N,Jl. Perintis No. 57 Tumbang Lambaing,-1.0284,113.7294
70000,Prov. Sumatera Utara,72400,Kab. Padang Lawas,72405,Kec. Huta Raja Tinggi,10207517,SD NEGERI 0709 ALIAGA III,SD,N,UJUNG BATU III,1.1153,100.098
240000,Prov. Nusa Tenggara Timur,240400,Kab. Timor Tengah Utara,240407,Kec. Noemuti,69768282,SMKN NIBAAF,SMK,N,JL. RAYA KEFAMENANU-HAEKTO,-9.5878,124.5231
190000,Prov. Sulawesi Selatan,191400,Kab. Pinrang,191404,Kec. Watang Sawitto,40304975,SD NEGERI 285 PINRANG,SD,N,Jl. Briptu Suherman Ex Lasurullah Ulutedong,-3.8143,119.6497
